0.0632759865,-1.0917800142
0.0598919263,-1.0952492654
0.0565072640,-1.0987075060
0.0531220386,-1.1021547998
0.0497362887,-1.1055912097
0.0463500520,-1.1090167986
0.0429633656,-1.1124316286
0.0395762661,-1.1158357618
0.0361887894,-1.1192292594
0.0328009708,-1.1226121825
0.0294128449,-1.1259845918
0.0260244460,-1.1293465475
0.0226358076,-1.1326981093
0.0192469627,-1.1360393366
0.0158579437,-1.1393702884
0.0124687825,-1.1426910233
0.0090795104,-1.1460015993
0.0056901583,-1.1493020743
0.0023007564,-1.1525925057
-0.0010886653,-1.1558729503
-0.0044780777,-1.1591434647
-0.0078674520,-1.1624041052
-0.0112567598,-1.1656549274
-0.0146459733,-1.1688959867
-0.0180350652,-1.1721273382
-0.0214240086,-1.1753490364
-0.0248127770,-1.1785611356
-0.0282013444,-1.1817636897
-0.0315896854,-1.1849567520
-0.0349777747,-1.1881403756
-0.0383655877,-1.1913146133
-0.0417531001,-1.1944795174
-0.0451402880,-1.1976351399
-0.0485271281,-1.2007815323
-0.0519135972,-1.2039187459
-0.0552996728,-1.2070468316
-0.0586853324,-1.2101658398
-0.0620705543,-1.2132758207
-0.0654553169,-1.2163768241
-0.0688395991,-1.2194688995
-0.0722233801,-1.2225520958
-0.0756066393,-1.2256264619
-0.0789893569,-1.2286920462
-0.0823715130,-1.2317488966
-0.0857530882,-1.2347970608
-0.0891340635,-1.2378365863
-0.0925144201,-1.2408675200
-0.0958941396,-1.2438899087
-0.0992732039,-1.2469037986
-0.1026515952,-1.2499092358
-0.1060292961,-1.2529062660
-0.1094062894,-1.2558949346
-0.1127825582,-1.2588752865
-0.1161580859,-1.2618473666
-0.1195328563,-1.2648112192
-0.1229068533,-1.2677668884
-0.1262800611,-1.2707144179
-0.1296524644,-1.2736538513
-0.1330240479,-1.2765852316
-0.1363947967,-1.2795086018
-0.1397646962,-1.2824240043
-0.1431337319,-1.2853314814
-0.1465018897,-1.2882310749
-0.1498691557,-1.2911228266
-0.1532355163,-1.2940067778
-0.1566009580,-1.2968829695
-0.1599654676,-1.2997514425
-0.1633290322,-1.3026122371
-0.1666916391,-1.3054653937
-0.1700532759,-1.3083109521
-0.1734139301,-1.3111489518
-0.1767735899,-1.3139794323
-0.1801322433,-1.3168024325
-0.1834898788,-1.3196179912
-0.1868464849,-1.3224261469
-0.1902020504,-1.3252269379
-0.1935565643,-1.3280204021
-0.1969100159,-1.3308065772
-0.2002623945,-1.3335855005
-0.2036136897,-1.3363572094
-0.2069638913,-1.3391217405
-0.2103129892,-1.3418791306
-0.2136609736,-1.3446294161
-0.2170078348,-1.3473726331
-0.2203535633,-1.3501088174
-0.2236981498,-1.3528380047
-0.2270415852,-1.3555602302
-0.2303838605,-1.3582755293
-0.2337249668,-1.3609839366
-0.2370648956,-1.3636854869
-0.2404036383,-1.3663802145
-0.2437411866,-1.3690681536
-0.2470775323,-1.3717493381
-0.2504126675,-1.3744238016
-0.2537465843,-1.3770915777
-0.2570792749,-1.3797526995
-0.2604107318,-1.3824071999
-0.2637409476,-1.3850551118
-0.2670699150,-1.3876964677
-0.2703976269,-1.3903312998
-0.2737240763,-1.3929596403
-0.2770492562,-1.3955815209
-0.2803731601,-1.3981969734
-0.2836957812,-1.4008060291
-0.2870171132,-1.4034087193
-0.2903371497,-1.4060050749
-0.2936558844,-1.4085951267
-0.2969733113,-1.4111789053
-0.3002894245,-1.4137564409
-0.3036042180,-1.4163277639
-0.3069176863,-1.4188929041
-0.3102298235,-1.4214518912
-0.3135406243,-1.4240047548
-0.3168500833,-1.4265515243
-0.3201581951,-1.4290922287
-0.3234649548,-1.4316268970
-0.3267703570,-1.4341555579
-0.3300743971,-1.4366782401
-0.3333770700,-1.4391949717
-0.3366783711,-1.4417057811
-0.3399782957,-1.4442106962
-0.3432768392,-1.4467097447
-0.3465739973,-1.4492029543
-0.3498697656,-1.4516903524
-0.3531641398,-1.4541719662
-0.3564571158,-1.4566478228
-0.3597486895,-1.4591179490
-0.3630388570,-1.4615823715
-0.3663276143,-1.4640411169
-0.3696149577,-1.4664942115
-0.3729008835,-1.4689416814
-0.3761853880,-1.4713835526
-0.3794684677,-1.4738198509
-0.3827501191,-1.4762506020
-0.3860303390,-1.4786758314
-0.3893091238,-1.4810955644
-0.3925864706,-1.4835098260
-0.3958623760,-1.4859186413
-0.3991368372,-1.4883220352
-0.4024098510,-1.4907200321
-0.4056814145,-1.4931126567
-0.4089515250,-1.4954999333
-0.4122201797,-1.4978818859
-0.4154873758,-1.5002585387
-0.4187531107,-1.5026299155
-0.4220173820,-1.5049960400
-0.4252801870,-1.5073569358
-0.4285415234,-1.5097126261
-0.4318013889,-1.5120631344
-0.4350597810,-1.5144084836
-0.4383166977,-1.5167486967
-0.4415721367,-1.5190837965
-0.4448260960,-1.5214138057
-0.4480785734,-1.5237387467
-0.4513295671,-1.5260586420
-0.4545790750,-1.5283735137
-0.4578270954,-1.5306833839
-0.4610736263,-1.5329882746
-0.4643186662,-1.5352882075
-0.4675622132,-1.5375832042
-0.4708042657,-1.5398732865
-0.4740448222,-1.5421584755
-0.4772838811,-1.5444387925
-0.4805214409,-1.5467142587
-0.4837575002,-1.5489848950
-0.4869920577,-1.5512507223
-0.4902251119,-1.5535117613
-0.4934566616,-1.5557680326
-0.4966867055,-1.5580195567
-0.4999152426,-1.5602663538
-0.5031422716,-1.5625084441
-0.5063677915,-1.5647458478
-0.5095918011,-1.5669785848
-0.5128142996,-1.5692066749
-0.5160352859,-1.5714301379
-0.5192547591,-1.5736489932
-0.5224727184,-1.5758632604
-0.5256891630,-1.5780729588
-0.5289040919,-1.5802781076
-0.5321175046,-1.5824787260
-0.5353294003,-1.5846748328
-0.5385397782,-1.5868664470
-0.5417486379,-1.5890535874
-0.5449559786,-1.5912362725
-0.5481617999,-1.5934145209
-0.5513661012,-1.5955883510
-0.5545688821,-1.5977577811
-0.5577701420,-1.5999228293
-0.5609698807,-1.6020835138
-0.5641680977,-1.6042398526
-0.5673647927,-1.6063918634
-0.5705599653,-1.6085395640
-0.5737536154,-1.6106829721
-0.5769457426,-1.6128221052
-0.5801363468,-1.6149569807
-0.5833254278,-1.6170876160
-0.5865129855,-1.6192140283
-0.5896990196,-1.6213362347
-0.5928835303,-1.6234542522
-0.5960665173,-1.6255680977
-0.5992479807,-1.6276777881
-0.6024279205,-1.6297833401
-0.6056063367,-1.6318847702
-0.6087832295,-1.6339820950
-0.6119585987,-1.6360753309
-0.6151324447,-1.6381644943
-0.6183047675,-1.6402496013
-0.6214755674,-1.6423306681
-0.6246448444,-1.6444077107
-0.6278125989,-1.6464807451
-0.6309788310,-1.6485497870
-0.6341435411,-1.6506148524
-0.6373067294,-1.6526759568
-0.6404683964,-1.6547331158
-0.6436285422,-1.6567863448
-0.6467871673,-1.6588356593
-0.6499442721,-1.6608810746
-0.6530998569,-1.6629226059
-0.6562539223,-1.6649602683
-0.6594064687,-1.6669940768
-0.6625574965,-1.6690240464
-0.6657070063,-1.6710501920
-0.6688549986,-1.6730725283
-0.6720014739,-1.6750910700
-0.6751464327,-1.6771058318
-0.6782898758,-1.6791168281
-0.6814318036,-1.6811240735
-0.6845722167,-1.6831275822
-0.6877111159,-1.6851273685
-0.6908485018,-1.6871234468
-0.6939843750,-1.6891158309
-0.6971187363,-1.6911045351
-0.7002515864,-1.6930895732
-0.7033829259,-1.6950709592
-0.7065127556,-1.6970487068
-0.7096410764,-1.6990228297
-0.7127678889,-1.7009933417
-0.7158931940,-1.7029602563
-0.7190169925,-1.7049235869
-0.7221392852,-1.7068833470
-0.7252600729,-1.7088395499
-0.7283793565,-1.7107922089
-0.7314971370,-1.7127413372
-0.7346134151,-1.7146869480
-0.7377281917,-1.7166290542
-0.7408414679,-1.7185676688
-0.7439532445,-1.7205028048
-0.7470635224,-1.7224344749
-0.7501723027,-1.7243626920
-0.7532795862,-1.7262874687
-0.7563853740,-1.7282088177
-0.7594896671,-1.7301267515
-0.7625924665,-1.7320412826
-0.7656937732,-1.7339524234
-0.7687935882,-1.7358601862
-0.7718919126,-1.7377645834
-0.7749887474,-1.7396656271
-0.7780840938,-1.7415633296
-0.7811779528,-1.7434577028
-0.7842703254,-1.7453487588
-0.7873612128,-1.7472365096
-0.7904506162,-1.7491209670
-0.7935385365,-1.7510021429
-0.7966249751,-1.7528800490
-0.7997099329,-1.7547546970
-0.8027934112,-1.7566260985
-0.8058754112,-1.7584942652
-0.8089559339,-1.7603592085
-0.8120349807,-1.7622209399
-0.8151125526,-1.7640794708
-0.8181886509,-1.7659348124
-0.8212632769,-1.7677869762
-0.8243364316,-1.7696359731
-0.8274081164,-1.7714818145
-0.8304783325,-1.7733245114
-0.8335470812,-1.7751640749
-0.8366143636,-1.7770005158
-0.8396801811,-1.7788338451
-0.8427445350,-1.7806640738
-0.8458074264,-1.7824912125
-0.8488688568,-1.7843152720
-0.8519288274,-1.7861362630
-0.8549873394,-1.7879541961
-0.8580443943,-1.7897690820
-0.8610999932,-1.7915809311
-0.8641541377,-1.7933897538
-0.8672068289,-1.7951955607
-0.8702580682,-1.7969983621
-0.8733078570,-1.7987981682
-0.8763561965,-1.8005949893
-0.8794030883,-1.8023888357
-0.8824485335,-1.8041797174
-0.8854925337,-1.8059676446
-0.8885350901,-1.8077526273
-0.8915762042,-1.8095346754
-0.8946158773,-1.8113137990
-0.8976541108,-1.8130900079
-0.9006909062,-1.8148633120
-0.9037262648,-1.8166337210
-0.9067601880,-1.8184012446
-0.9097926772,-1.8201658927
-0.9128237339,-1.8219276747
-0.9158533595,-1.8236866004
-0.9188815554,-1.8254426792
-0.9219083231,-1.8271959206
-0.9249336639,-1.8289463341
-0.9279575793,-1.8306939291
-0.9309800709,-1.8324387149
-0.9340011399,-1.8341807009
-0.9370207879,-1.8359198962
-0.9400390163,-1.8376563102
-0.9430558266,-1.8393899519
-0.9460712203,-1.8411208305
-0.9490851988,-1.8428489551
-0.9520977635,-1.8445743347
-0.9551089161,-1.8462969783
-0.9581186579,-1.8480168948
-0.9611269905,-1.8497340931
-0.9641339152,-1.8514485821
-0.9671394337,-1.8531603706
-0.9701435474,-1.8548694673
-0.9731462579,-1.8565758810
-0.9761475665,-1.8582796203
-0.9791474748,-1.8599806940
-0.9821459844,-1.8616791105
-0.9851430966,-1.8633748784
-0.9881388131,-1.8650680063
-0.9911331354,-1.8667585026
-0.9941260649,-1.8684463758
-0.9971176032,-1.8701316342
-1.0001077519,-1.8718142862
-1.0030965123,-1.8734943400
-1.0060838861,-1.8751718040
-1.0090698748,-1.8768466864
-1.0120544800,-1.8785189954
-1.0150377030,-1.8801887391
-1.0180195456,-1.8818559256
-1.0210000092,-1.8835205629
-1.0239790953,-1.8851826593
-1.0269568055,-1.8868422225
-1.0299331414,-1.8884992606
-1.0329081045,-1.8901537815
-1.0358816963,-1.8918057931
-1.0388539183,-1.8934553032
-1.0418247722,-1.8951023196
-1.0447942595,-1.8967468500
-1.0477623817,-1.8983889023
-1.0507291404,-1.9000284841
-1.0536945371,-1.9016656031
-1.0566585734,-1.9033002668
-1.0596212509,-1.9049324829
-1.0625825710,-1.9065622590
-1.0655425354,-1.9081896025
-1.0685011457,-1.9098145209
-1.0714584033,-1.9114370216
-1.0744143099,-1.9130571122
-1.0773688669,-1.9146747998
-1.0803220761,-1.9162900920
-1.0832739389,-1.9179029960
-1.0862244568,-1.9195135190
-1.0891736316,-1.9211216683
-1.0921214646,-1.9227274512
-1.0950679576,-1.9243308748
-1.0980131120,-1.9259319461
-1.1009569295,-1.9275306724
-1.1038994116,-1.9291270608
-1.1068405598,-1.9307211181
-1.1097803757,-1.9323128516
-1.1127188610,-1.9339022680
-1.1156560171,-1.9354893745
-1.1185918457,-1.9370741778
-1.1215263483,-1.9386566849
-1.1244595265,-1.9402369027
-1.1273913818,-1.9418148379
-1.1303219159,-1.9433904973
-1.1332511302,-1.9449638878
-1.1361790264,-1.9465350159
-1.1391056060,-1.9481038885
-1.1420308707,-1.9496705122
-1.1449548219,-1.9512348935
-1.1478774613,-1.9527970393
-1.1507987903,-1.9543569559
-1.1537188107,-1.9559146500
-1.1566375239,-1.9574701280
-1.1595549315,-1.9590233965
-1.1624710351,-1.9605744620
-1.1653858363,-1.9621233307
-1.1682993366,-1.9636700093
-1.1712115376,-1.9652145040
-1.1741224408,-1.9667568211
-1.1770320479,-1.9682969671
-1.1799403604,-1.9698349481
-1.1828473798,-1.9713707705
-1.1857531077,-1.9729044404
-1.1886575458,-1.9744359642
-1.1915606954,-1.9759653479
-1.1944625583,-1.9774925978
-1.1973631360,-1.9790177198
-1.2002624300,-1.9805407203
-1.2031604419,-1.9820616051
-1.2060571732,-1.9835803804
-1.2089526256,-1.9850970522
-1.2118468006,-1.9866116265
-1.2147396996,-1.9881241092
-1.2176313244,-1.9896345062
-1.2205216764,-1.9911428236
-1.2234107573,-1.9926490672
-1.2262985684,-1.9941532428
-1.2291851115,-1.9956553563
-1.2320703881,-1.9971554134
-1.2349543996,-1.9986534201
-1.2378371478,-2.0001493821
-1.2407186340,-2.0016433050
-1.2435988599,-2.0031351946
-1.2464778270,-2.0046250566
-1.2493555369,-2.0061128967
-1.2522319910,-2.0075987205
-1.2551071910,-2.0090825335
-1.2579811384,-2.0105643415
-1.2608538347,-2.0120441500
-1.2637252815,-2.0135219645
-1.2665954803,-2.0149977905
-1.2694644326,-2.0164716336
-1.2723321400,-2.0179434992
-1.2751986041,-2.0194133928
-1.2780638263,-2.0208813197
-1.2809278081,-2.0223472855
-1.2837905512,-2.0238112954
-1.2866520570,-2.0252733549
-1.2895123271,-2.0267334693
-1.2923713630,-2.0281916439
-1.2952291662,-2.0296478840
-1.2980857383,-2.0311021948
-1.3009410808,-2.0325545817
-1.3037951951,-2.0340050498
-1.3066480829,-2.0354536044
-1.3094997455,-2.0369002506
-1.3123501847,-2.0383449936
-1.3151994018,-2.0397878385
-1.3180473984,-2.0412287905
-1.3208941760,-2.0426678546
-1.3237397361,-2.0441050360
-1.3265840802,-2.0455403396
-1.3294272098,-2.0469737706
-1.3322691265,-2.0484053339
-1.3351098317,-2.0498350346
-1.3379493269,-2.0512628776
-1.3407876137,-2.0526888678
-1.3436246935,-2.0541130102
-1.3464605679,-2.0555353098
-1.3492952383,-2.0569557713
-1.3521287062,-2.0583743997
-1.3549609731,-2.0597911999
-1.3577920406,-2.0612061766
-1.3606219101,-2.0626193347
-1.3634505831,-2.0640306789
-1.3662780610,-2.0654402142
-1.3691043454,-2.0668479451
-1.3719294378,-2.0682538764
-1.3747533396,-2.0696580129
-1.3775760523,-2.0710603593
-1.3803975774,-2.0724609202
-1.3832179164,-2.0738597003
-1.3860370707,-2.0752567043
-1.3888550418,-2.0766519367
-1.3916718313,-2.0780454022
-1.3944874404,-2.0794371053
-1.3973018708,-2.0808270507
-1.4001151239,-2.0822152428
-1.4029272011,-2.0836016862
-1.4057381039,-2.0849863855
-1.4085478339,-2.0863693451
-1.4113563923,-2.0877505694
-1.4141637807,-2.0891300631
-1.4169700006,-2.0905078304
-1.4197750534,-2.0918838759
-1.4225789405,-2.0932582039
-1.4253816634,-2.0946308188
-1.4281832235,-2.0960017250
-1.4309836223,-2.0973709269
-1.4337828613,-2.0987384287
-1.4365809418,-2.1001042349
-1.4393778654,-2.1014683497
-1.4421736334,-2.1028307775
-1.4449682472,-2.1041915224
-1.4477617084,-2.1055505887
-1.4505540183,-2.1069079807
-1.4533451784,-2.1082637026
-1.4561351902,-2.1096177587
-1.4589240549,-2.1109701530
-1.4617117741,-2.1123208898
-1.4644983492,-2.1136699732
-1.4672837816,-2.1150174074
-1.4700680726,-2.1163631964
-1.4728512239,-2.1177073445
-1.4756332366,-2.1190498557
-1.4784141123,-2.1203907340
-1.4811938524,-2.1217299836
-1.4839724583,-2.1230676085
-1.4867499313,-2.1244036127
-1.4895262729,-2.1257380002
-1.4923014845,-2.1270707750
-1.4950755675,-2.1284019412
-1.4978485233,-2.1297315026
-1.5006203533,-2.1310594633
-1.5033910588,-2.1323858271
-1.5061606413,-2.1337105981
-1.5089291021,-2.1350337801
-1.5116964427,-2.1363553770
-1.5144626645,-2.1376753927
-1.5172277687,-2.1389938310
-1.5199917568,-2.1403106959
-1.5227546302,-2.1416259911
-1.5255163903,-2.1429397204
-1.5282770384,-2.1442518878
-1.5310365758,-2.1455624969
-1.5337950041,-2.1468715516
-1.5365523245,-2.1481790556
-1.5393085384,-2.1494850126
-1.5420636472,-2.1507894265
-1.5448176522,-2.1520923009
-1.5475705548,-2.1533936395
-1.5503223564,-2.1546934461
-1.5530730583,-2.1559917243
-1.5558226618,-2.1572884778
-1.5585711684,-2.1585837102
-1.5613185794,-2.1598774252
-1.5640648961,-2.1611696264
-1.5668101198,-2.1624603174
-1.5695542520,-2.1637495019
-1.5722972939,-2.1650371834
-1.5750392469,-2.1663233654
-1.5777801123,-2.1676080517
-1.5805198916,-2.1688912456
-1.5832585859,-2.1701729508
-1.5859961966,-2.1714531707
-1.5887327252,-2.1727319089
-1.5914681728,-2.1740091689
-1.5942025409,-2.1752849541
-1.5969358306,-2.1765592680
-1.5996680435,-2.1778321142
-1.6023991808,-2.1791034959
-1.6051292437,-2.1803734168
-1.6078582337,-2.1816418801
-1.6105861520,-2.1829088893
-1.6133129999,-2.1841744478
-1.6160387789,-2.1854385590
-1.6187634900,-2.1867012262
-1.6214871348,-2.1879624529
-1.6242097144,-2.1892222423
-1.6269312301,-2.1904805978
-1.6296516834,-2.1917375227
-1.6323710754,-2.1929930204
-1.6350894075,-2.1942470940
-1.6378066809,-2.1954997471
-1.6405228969,-2.1967509827
-1.6432380569,-2.1980008042
-1.6459521622,-2.1992492148
-1.6486652139,-2.2004962177
-1.6513772134,-2.2017418163
-1.6540881619,-2.2029860137
-1.6567980609,-2.2042288131
-1.6595069114,-2.2054702177
-1.6622147148,-2.2067102307
-1.6649214724,-2.2079488553
-1.6676271854,-2.2091860946
-1.6703318551,-2.2104219518
-1.6730354828,-2.2116564301
-1.6757380697,-2.2128895325
-1.6784396171,-2.2141212622
-1.6811401263,-2.2153516223
-1.6838395984,-2.2165806158
-1.6865380349,-2.2178082460
-1.6892354368,-2.2190345158
-1.6919318055,-2.2202594283
-1.6946271423,-2.2214829865
-1.6973214482,-2.2227051936
-1.7000147247,-2.2239260525
-1.7027069730,-2.2251455663
-1.7053981942,-2.2263637380
-1.7080883897,-2.2275805705
-1.7107775606,-2.2287960669
-1.7134657082,-2.2300102301
-1.7161528338,-2.2312230632
-1.7188389385,-2.2324345690
-1.7215240237,-2.2336447506
-1.7242080904,-2.2348536108
-1.7268911400,-2.2360611527
-1.7295731736,-2.2372673790
-1.7322541925,-2.2384722928
-1.7349341980,-2.2396758969
-1.7376131911,-2.2408781942
-1.7402911732,-2.2420791876
-1.7429681454,-2.2432788800
-1.7456441090,-2.2444772742
-1.7483190651,-2.2456743731
-1.7509930150,-2.2468701795
-1.7536659599,-2.2480646963
-1.7563379009,-2.2492579262
-1.7590088393,-2.2504498721
-1.7616787763,-2.2516405368
-1.7643477131,-2.2528299231
-1.7670156508,-2.2540180337
-1.7696825906,-2.2552048714
-1.7723485338,-2.2563904391
-1.7750134816,-2.2575747394
-1.7776774350,-2.2587577752
-1.7803403953,-2.2599395490
-1.7830023637,-2.2611200637
-1.7856633414,-2.2622993221
-1.7883233295,-2.2634773267
-1.7909823292,-2.2646540803
-1.7936403417,-2.2658295856
-1.7962973682,-2.2670038453
-1.7989534098,-2.2681768620
-1.8016084676,-2.2693486384
-1.8042625430,-2.2705191772
-1.8069156369,-2.2716884810
-1.8095677506,-2.2728565525
-1.8122188853,-2.2740233942
-1.8148690421,-2.2751890088
-1.8175182221,-2.2763533990
-1.8201664266,-2.2775165673
-1.8228136566,-2.2786785163
-1.8254599133,-2.2798392486
-1.8281051978,-2.2809987667
-1.8307495114,-2.2821570733
-1.8333928551,-2.2833141710
-1.8360352301,-2.2844700622
-1.8386766375,-2.2856247495
-1.8413170785,-2.2867782354
-1.8439565542,-2.2879305225
-1.8465950657,-2.2890816133
-1.8492326142,-2.2902315103
-1.8518692008,-2.2913802160
-1.8545048267,-2.2925277329
-1.8571394928,-2.2936740635
-1.8597732005,-2.2948192103
-1.8624059507,-2.2959631757
-1.8650377447,-2.2971059622
-1.8676685835,-2.2982475723
-1.8702984682,-2.2993880083
-1.8729274000,-2.3005272728
-1.8755553800,-2.3016653682
-1.8781824093,-2.3028022969
-1.8808084890,-2.3039380613
-1.8834336202,-2.3050726638
-1.8860578040,-2.3062061068
-1.8886810415,-2.3073383928
-1.8913033338,-2.3084695240
-1.8939246821,-2.3095995029
-1.8965450873,-2.3107283319
-1.8991645507,-2.3118560132
-1.9017830732,-2.3129825494
-1.9044006561,-2.3141079426
-1.9070173003,-2.3152321953
-1.9096330070,-2.3163553098
-1.9122477772,-2.3174772883
-1.9148616121,-2.3185981333
-1.9174745127,-2.3197178471
-1.9200864801,-2.3208364318
-1.9226975154,-2.3219538899
-1.9253076197,-2.3230702236
-1.9279167939,-2.3241854352
-1.9305250393,-2.3252995270
-1.9331323568,-2.3264125013
-1.9357387476,-2.3275243602
-1.9383442127,-2.3286351061
-1.9409487532,-2.3297447411
-1.9435523701,-2.3308532677
-1.9461550645,-2.3319606878
-1.9487568375,-2.3330670039
-1.9513576900,-2.3341722181
-1.9539576233,-2.3352763326
-1.9565566383,-2.3363793497
-1.9591547360,-2.3374812714
